"","V1","V2","V3","V4","V5"
"116",0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462
"117",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"118",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"119",0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462
"120",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"121",0.210526315789474,0.175438596491228,0.245614035087719,0.175438596491228,0.192982456140351
"122",0.2,0.2,0.218181818181818,0.181818181818182,0.2
"123",0.189655172413793,0.189655172413793,0.172413793103448,0.189655172413793,0.258620689655172
"124",0.226415094339623,0.188679245283019,0.207547169811321,0.188679245283019,0.188679245283019
"125",0.196428571428571,0.267857142857143,0.178571428571429,0.178571428571429,0.178571428571429
"126",0.183333333333333,0.166666666666667,0.233333333333333,0.2,0.216666666666667
"127",0.222222222222222,0.203703703703704,0.203703703703704,0.185185185185185,0.185185185185185
"128",0.186440677966102,0.23728813559322,0.186440677966102,0.220338983050847,0.169491525423729
"129",0.192982456140351,0.210526315789474,0.192982456140351,0.192982456140351,0.210526315789474
"130",0.2,0.254545454545455,0.181818181818182,0.181818181818182,0.181818181818182
"131",0.172413793103448,0.189655172413793,0.224137931034483,0.206896551724138,0.206896551724138
"132",0.210526315789474,0.245614035087719,0.175438596491228,0.175438596491228,0.192982456140351
"133",0.196428571428571,0.178571428571429,0.196428571428571,0.178571428571429,0.25
"134",0.172413793103448,0.189655172413793,0.206896551724138,0.241379310344828,0.189655172413793
"135",0.224137931034483,0.172413793103448,0.189655172413793,0.189655172413793,0.224137931034483
"136",0.188679245283019,0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321
"137",0.196428571428571,0.178571428571429,0.196428571428571,0.214285714285714,0.214285714285714
"138",0.192307692307692,0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462
"139",0.226415094339623,0.188679245283019,0.188679245283019,0.188679245283019,0.207547169811321
"140",0.222222222222222,0.185185185185185,0.203703703703704,0.203703703703704,0.185185185185185
"141",0.178571428571429,0.196428571428571,0.178571428571429,0.25,0.196428571428571
"142",0.211538461538462,0.192307692307692,0.192307692307692,0.211538461538462,0.192307692307692
"143",0.17741935483871,0.209677419354839,0.225806451612903,0.193548387096774,0.193548387096774
"144",0.163934426229508,0.245901639344262,0.213114754098361,0.19672131147541,0.180327868852459
"145",0.228070175438596,0.175438596491228,0.192982456140351,0.228070175438596,0.175438596491228
"146",0.203703703703704,0.203703703703704,0.203703703703704,0.203703703703704,0.185185185185185
"147",0.189655172413793,0.241379310344828,0.189655172413793,0.206896551724138,0.172413793103448
"148",0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019,0.188679245283019
"149",0.181818181818182,0.2,0.218181818181818,0.2,0.2
"150",0.185185185185185,0.222222222222222,0.185185185185185,0.185185185185185,0.222222222222222
"151",0.23728813559322,0.220338983050847,0.203389830508475,0.169491525423729,0.169491525423729
"152",0.2,0.236363636363636,0.181818181818182,0.181818181818182,0.2
"153",0.218181818181818,0.2,0.2,0.181818181818182,0.2
"154",0.230769230769231,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692
"155",0.210526315789474,0.210526315789474,0.175438596491228,0.175438596491228,0.228070175438596
"156",0.185185185185185,0.222222222222222,0.185185185185185,0.203703703703704,0.203703703703704
"157",0.19672131147541,0.19672131147541,0.180327868852459,0.213114754098361,0.213114754098361
"158",0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321
"159",0.207547169811321,0.188679245283019,0.188679245283019,0.226415094339623,0.188679245283019
"160",0.185185185185185,0.203703703703704,0.185185185185185,0.222222222222222,0.203703703703704
"161",0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231
"162",0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704,0.203703703703704
"163",0.2,0.218181818181818,0.2,0.2,0.181818181818182
"164",0.185185185185185,0.222222222222222,0.203703703703704,0.185185185185185,0.203703703703704
"165",0.16,0.173333333333333,0.16,0.293333333333333,0.213333333333333
"166",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"167",0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804
"168",0.196428571428571,0.232142857142857,0.196428571428571,0.196428571428571,0.178571428571429
"169",0.189655172413793,0.206896551724138,0.189655172413793,0.172413793103448,0.241379310344828
"170",0.230769230769231,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692
"171",0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321,0.188679245283019
"172",0.210526315789474,0.210526315789474,0.192982456140351,0.192982456140351,0.192982456140351
"173",0.210526315789474,0.192982456140351,0.192982456140351,0.175438596491228,0.228070175438596
"174",0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019,0.188679245283019
"175",0.2,0.218181818181818,0.2,0.2,0.181818181818182
"176",0.220338983050847,0.220338983050847,0.203389830508475,0.169491525423729,0.186440677966102
"177",0.214285714285714,0.214285714285714,0.178571428571429,0.196428571428571,0.196428571428571
"178",0.181818181818182,0.181818181818182,0.181818181818182,0.2,0.254545454545455
"179",0.228070175438596,0.175438596491228,0.210526315789474,0.192982456140351,0.192982456140351
"180",0.203703703703704,0.185185185185185,0.222222222222222,0.203703703703704,0.185185185185185
"181",0.193548387096774,0.193548387096774,0.225806451612903,0.209677419354839,0.17741935483871
"182",0.203703703703704,0.222222222222222,0.185185185185185,0.203703703703704,0.185185185185185
"183",0.185185185185185,0.203703703703704,0.203703703703704,0.222222222222222,0.185185185185185
"184",0.163934426229508,0.229508196721311,0.180327868852459,0.245901639344262,0.180327868852459
"185",0.2,0.2,0.2,0.218181818181818,0.181818181818182
"186",0.210526315789474,0.228070175438596,0.175438596491228,0.192982456140351,0.192982456140351
"187",0.216666666666667,0.166666666666667,0.216666666666667,0.216666666666667,0.183333333333333
"188",0.181818181818182,0.181818181818182,0.181818181818182,0.218181818181818,0.236363636363636
"189",0.220338983050847,0.186440677966102,0.220338983050847,0.186440677966102,0.186440677966102
"190",0.288135593220339,0.169491525423729,0.186440677966102,0.186440677966102,0.169491525423729
"191",0.203389830508475,0.186440677966102,0.169491525423729,0.23728813559322,0.203389830508475
"192",0.23728813559322,0.203389830508475,0.186440677966102,0.203389830508475,0.169491525423729
"193",0.189655172413793,0.172413793103448,0.224137931034483,0.206896551724138,0.206896551724138
"194",0.241379310344828,0.189655172413793,0.206896551724138,0.172413793103448,0.189655172413793
"195",0.236363636363636,0.181818181818182,0.218181818181818,0.181818181818182,0.181818181818182
"196",0.181818181818182,0.236363636363636,0.2,0.181818181818182,0.2
"197",0.175438596491228,0.245614035087719,0.228070175438596,0.175438596491228,0.175438596491228
"198",0.207547169811321,0.207547169811321,0.188679245283019,0.188679245283019,0.207547169811321
"199",0.203703703703704,0.185185185185185,0.185185185185185,0.185185185185185,0.240740740740741
"200",0.225352112676056,0.169014084507042,0.169014084507042,0.253521126760563,0.183098591549296
"201",0.181818181818182,0.218181818181818,0.2,0.2,0.2
"202",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"203",0.183333333333333,0.166666666666667,0.2,0.233333333333333,0.216666666666667
"204",0.240740740740741,0.185185185185185,0.185185185185185,0.203703703703704,0.185185185185185
"205",0.203703703703704,0.185185185185185,0.203703703703704,0.185185185185185,0.222222222222222
"206",0.224137931034483,0.189655172413793,0.224137931034483,0.172413793103448,0.189655172413793
"207",0.185185185185185,0.222222222222222,0.203703703703704,0.203703703703704,0.185185185185185
"208",0.245901639344262,0.163934426229508,0.229508196721311,0.180327868852459,0.180327868852459
"209",0.169491525423729,0.23728813559322,0.23728813559322,0.169491525423729,0.186440677966102
"210",0.188679245283019,0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321
"211",0.210526315789474,0.228070175438596,0.175438596491228,0.192982456140351,0.192982456140351
"212",0.189655172413793,0.172413793103448,0.172413793103448,0.224137931034483,0.241379310344828
"213",0.185185185185185,0.203703703703704,0.203703703703704,0.203703703703704,0.203703703703704
"214",0.181818181818182,0.181818181818182,0.218181818181818,0.181818181818182,0.236363636363636
"215",0.193548387096774,0.17741935483871,0.209677419354839,0.193548387096774,0.225806451612903
"216",0.171875,0.15625,0.234375,0.203125,0.234375
"217",0.169491525423729,0.186440677966102,0.203389830508475,0.186440677966102,0.254237288135593
"218",0.17910447761194,0.17910447761194,0.194029850746269,0.149253731343284,0.298507462686567
"219",0.2,0.2,0.181818181818182,0.236363636363636,0.181818181818182
"220",0.222222222222222,0.203703703703704,0.203703703703704,0.185185185185185,0.185185185185185
"221",0.214285714285714,0.196428571428571,0.196428571428571,0.196428571428571,0.196428571428571
"222",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"223",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"224",0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804
"225",0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231
"226",0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692,0.192307692307692
"227",0.185185185185185,0.240740740740741,0.185185185185185,0.185185185185185,0.203703703703704
"228",0.222222222222222,0.203703703703704,0.203703703703704,0.185185185185185,0.185185185185185
